Taxon_name,Status,MinAge,MaxAge,Site
Protoreodon_parvus,Extinct,39.83,42.78,11086
Protoreodon_petersoni,Extinct,39.83,42.78,11086
Protoreodon_sp.,Extinct,37.39,39.83,10146
Protoreodon_sp.,Extinct,37.39,39.83,10799
Protoreodon_sp.,Extinct,37.39,39.83,10800
Protoreodon_sp.,Extinct,37.39,39.83,10809
Protoreodon_sp.,Extinct,39.83,42.78,11089
Protoreodon_sp.,Extinct,39.83,42.78,11089
Protoreodon_sp.,Extinct,39.83,42.78,11089
Protoreodon_sp.,Extinct,37.39,39.83,11009
Protoreodon_sp.,Extinct,37.39,39.83,11011
Protoreodon_sp.,Extinct,45.38,47.96,10016
Protoreodon_sp.,Extinct,39.83,42.78,10025
Protoreodon_walshi,Extinct,39.83,42.78,10025
Protoreodon_sp.,Extinct,45.38,47.96,10268
Protoreodon_sp.,Extinct,47.96,48.64,10272
Protoreodon_tardus,Extinct,39.83,42.78,10028
Protoreodon_tardus,Extinct,39.83,42.78,10030
Protoreodon_tardus,Extinct,39.83,42.78,10270
Protoreodon_walshi,Extinct,39.83,42.78,10026
Amphimeryx_murinus,Extinct,33.9,36.65,28740
Amphimeryx_murinus,Extinct,33.856666666666996,35.1,28741
Anoplotherium_indet.,Extinct,33.856666666666996,35.1,28741
Diplobune_secundaria,Extinct,33.856666666666996,35.1,28741
Pseudamphimeryx_indet.,Extinct,33.9,56.0,27716
Pseudamphimeryx_pavloviae,Extinct,37.39,40.12,28743
Pseudamphimeryx_pavloviae,Extinct,36.9,37.39,28744
Pseudamphimeryx_renevieri,Extinct,36.9,37.39,28744
Robiacina_quercyi,Extinct,36.9,37.39,28744
Pseudamphimeryx_renevieri,Extinct,37.39,40.12,28739
Pseudamphimeryx_renevieri,Extinct,37.39,40.12,28742
Andegameryx_andegaviensis,Extinct,19.5,21.7,20888
Andegameryx_andegaviensis,Extinct,19.5,21.7,21219
Andegameryx_andegaviensis,Extinct,17.2,19.5,21227
Brachyodus_onoideus,Extinct,17.2,19.5,21227
Andegameryx_andegaviensis,Extinct,17.2,19.5,21228
Brachyodus_onoideus,Extinct,17.2,19.5,21228
Andegameryx_andegaviensis,Extinct,17.2,19.5,21310
Brachyodus_onoideus,Extinct,17.2,19.5,21310
Andegameryx_andegaviensis,Extinct,17.2,19.5,21311
Brachyodus_onoideus,Extinct,17.2,19.5,21311
Andegameryx_andegaviensis,Extinct,17.2,19.5,21382
Brachyodus_intermedius,Extinct,17.2,19.5,21382
Brachyodus_onoideus,Extinct,17.2,19.5,21382
Andegameryx_andegaviensis,Extinct,17.2,19.5,21389
Andegameryx_andegaviensis,Extinct,17.2,19.5,21408
Andegameryx_andegaviensis,Extinct,17.2,19.5,21483
Brachyodus_intermedius,Extinct,17.2,19.5,21483
Andegameryx_andegaviensis,Extinct,17.2,19.5,21484
Brachyodus_intermedius,Extinct,17.2,19.5,21484
Andegameryx_andegaviensis,Extinct,18.35,19.5,21595
Brachyodus_intermedius,Extinct,18.35,19.5,21595
Andegameryx_andegaviensis,Extinct,17.2,19.5,21880
Brachyodus_intermedius,Extinct,17.2,19.5,21880
Andegameryx_andegaviensis,Extinct,17.2,19.5,23057
Brachyodus_intermedius,Extinct,17.2,19.5,23057
Brachyodus_onoideus,Extinct,17.2,19.5,23057
Andegameryx_andegaviensis,Extinct,17.2,19.5,27399
Brachyodus_onoideus,Extinct,17.2,19.5,27399
Andegameryx_andegaviensis,Extinct,17.2,19.5,27401
Brachyodus_onoideus,Extinct,17.2,19.5,27401
Andegameryx_andegaviensis,Extinct,17.2,19.5,27404
Brachyodus_intermedius,Extinct,17.2,19.5,27404
Andegameryx_andegaviensis,Extinct,17.2,19.5,27412
Andegameryx_andegaviensis,Extinct,17.2,19.5,27420
Brachyodus_onoideus,Extinct,17.2,19.5,27420
Andegameryx_andegaviensis,Extinct,17.2,19.5,27425
Brachyodus_intermedius,Extinct,17.2,19.5,27425
Andegameryx_andegaviensis,Extinct,17.2,19.5,27426
Brachyodus_intermedius,Extinct,17.2,19.5,27426
Brachyodus_onoideus,Extinct,17.2,19.5,27426
Andegameryx_andegaviensis,Extinct,17.2,19.5,27428
Brachyodus_intermedius,Extinct,17.2,19.5,27428
Brachyodus_onoideus,Extinct,17.2,19.5,27428
Andegameryx_andegaviensis,Extinct,14.2,19.5,27432
Brachyodus_onoideus,Extinct,14.2,19.5,27432
Andegameryx_andegaviensis,Extinct,17.2,19.5,28945
Andegameryx_andegaviensis,Extinct,17.2,19.5,28946
Andegameryx_indet.,Extinct,17.2,18.35,21082
Andegameryx_indet.,Extinct,17.2,19.5,21624
Andegameryx_indet.,Extinct,17.2,19.5,24665
Andegameryx_indet.,Extinct,17.2,18.35,28788
Andegameryx_laugnacensis,Extinct,19.5,21.7,21218
Andegameryx_laugnacensis,Extinct,19.5,21.7,28106
Andegameryx_laugnacensis,Extinct,19.5,21.7,28108
Andegameryx_laugnacensis,Extinct,19.5,21.7,28928
Andegameryx_serum,Extinct,16.4,17.2,20403
Eotragus_artenensis,Extinct,16.4,17.2,20403
Eotragus_bavaricus,Extinct,16.4,17.2,20403
Andegameryx_serum,Extinct,17.2,19.5,21220
Andegameryx_serum,Extinct,17.2,19.5,26693
Brachyodus_onoideus,Extinct,17.2,19.5,26693
Anoplotherium_indet.,Extinct,32.63,33.77,27905
Anoplotherium_indet.,Extinct,33.9,56.0,27922
Diplobune_secundaria,Extinct,33.9,56.0,27922
Anoplotherium_pompeckii,Extinct,33.9,35.1,27917
Anoplotherium_pompeckii,Extinct,33.9,35.1,27919
Diplobune_secundaria,Extinct,33.9,35.1,27919
Diplobune_sp.,Extinct,33.9,35.1,27919
Diplobune_minor,Extinct,30.83,32.63,27517
Ephelcomenus_indet.,Extinct,30.83,32.63,27517
Bothriodon_aymardi,Extinct,30.83,32.63,27517
Diplobune_secundaria,Extinct,33.9,56.0,27916
Diplobune_sp.,Extinct,23.03,56.0,27921
Robiacina_sp.,Extinct,41.2,47.8,27679
Aepinacodon_indet.,Extinct,37.39,39.83,10139
Heptacodon_indet.,Extinct,37.39,39.83,10139
Aepinacodon_indet.,Extinct,33.9,34.7,10351
Afromeryx_grex,Extinct,15.9512,19.4906,23265
Afromeryx_palustris,Extinct,15.9512,19.4906,23265
Brachyodus_depereti,Extinct,15.9512,19.4906,23265
Brachyodus_mogharensis,Extinct,15.9512,19.4906,23265
Jaggermeryx_naida,Extinct,15.9512,19.4906,23265
Sivameryx_moneyi,Extinct,15.9512,19.4906,23265
Afromeryx_indet.,Extinct,16.4,17.2,23262
Sivameryx_indet.,Extinct,16.4,17.2,23262
Afromeryx_zelteni,Extinct,15.0,19.2,23215
Libycosaurus_indet.,Extinct,15.0,19.2,23215
Afromeryx_zelteni,Extinct,13.82,20.44,23227
Sivameryx_africanus,Extinct,13.82,20.44,23227
Gazella_indet.,Extinct,13.82,20.44,23227
Homoiodorcas_indet.,Extinct,13.82,20.44,23227
